Año,Mes,Estación_Nominal,Estación_Ordinal,Periodo,Fecha,Provincia,Tipo alojamiento,Subtipo alojamiento,Viajeros,Viajeros españoles,Viajeros extranjeros,Pernoctaciones,Pernoctaciones españoles,Pernoctaciones extranjeros,Grado ocupación,Estancia media,provincia_abreviado,Estancia media españoles,Estancia media extranjeros
2022,Septiembre,Otoño,,Mensual,2022-09,León,Albergues,Albergues,15551,4727,10824,16215,5368,10847,15.53,1.04,LE,1.14,0.50
2022,Septiembre,Otoño,,Mensual,2022-09,León,Apartamentos turísticos,Apartamentos turísticos,4617,3469,1148,7621,5960,1661,27.48,1.65,LE,1.72,5.19
2022,Septiembre,Otoño,,Mensual,2022-09,León,Camping,Camping,3225,2456,769,7216,5370,1846,3.91,2.24,LE,2.19,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,León,Todos alojamientos,Todos,133377,80590,52787,196261,131924,64337,23.66,1.47,LE,1.64,2.50
2022,Septiembre,Otoño,,Mensual,2022-09,León,Turismo rural,Turismo rural,11594,6386,5208,20759,14450,6309,18.13,1.79,LE,2.26,2.77
2018,Mayo,,,Mensual,2018-05,Salamanca,Hoteles,,,,,,,,,,,,
2018,Mayo,,,Mensual,2018-05,Valladolid,Hoteles,,,,,,,,,,,,
2018,Mayo,,,Mensual,2018-05,León,Hoteles,,,,,,,,,,,,
2018,Mayo,,,Mensual,2018-05,Soria,Hoteles,,,,,,,,,,,,
2022,Septiembre,Otoño,,Mensual,2022-09,León,Viviendas de uso turístico,Viviendas de uso turístico,3676,3239,437,7281,6844,437,12.39,1.98,LE,2.11,0.02
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Albergues,Albergues,8163,1983,6180,8163,1983,6180,38.91,1,PA,1.00,0.32
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Apartamentos turísticos,Apartamentos turísticos,614,387,227,1799,1404,395,31.36,2.93,PA,0.00,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Camping,Camping,877,765,112,2914,2760,154,7.57,3.32,PA,0.00,0.02
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Todos alojamientos,Todos,49801,30201,19600,74095,52558,21537,30.83,1.49,PA,1.74,2.68
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Turismo rural,Turismo rural,4914,4287,627,10373,9630,743,17.01,2.11,PA,2.25,0.02
2022,Septiembre,Otoño,,Mensual,2022-09,Palencia,Viviendas de uso turístico,Viviendas de uso turístico,1317,644,673,1803,1102,701,18.8,1.37,PA,0.00,0.00
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Albergues,Albergues,1549,976,573,2094,1334,760,16.69,1.35,SA,0.00,0.00
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Apartamentos turísticos,Apartamentos turísticos,5404,4155,1249,15377,11600,3777,28.93,2.85,SA,2.79,9.29
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Camping,Camping,6577,2452,4125,11031,2871,8160,7.83,1.68,SA,1.17,0.70
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Todos alojamientos,Todos,126309,88010,38299,232467,168164,64303,33.88,1.84,SA,1.91,4.39
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Turismo rural,Turismo rural,8466,7914,552,16671,15959,712,14.86,1.97,SA,2.02,0.03
2022,Septiembre,Otoño,,Mensual,2022-09,Salamanca,Viviendas de uso turístico,Viviendas de uso turístico,6527,3865,2662,14401,7532,6869,35.66,2.21,SA,1.95,2.83
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Albergues,Albergues,1305,1289,16,2166,2150,16,8.23,1.66,SE,1.67,0.13
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Apartamentos turísticos,Apartamentos turísticos,2184,2122,62,5589,5375,214,19.68,2.56,SE,2.53,0.09
2018,Junio,,,Mensual,2018-06,León,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Salamanca,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Soria,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Valladolid,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Ávila,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Burgos,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,León,Hoteles,,,,,,,,,,,,
2018,Junio,,,Mensual,2018-06,Valladolid,Hoteles,,,,,,,,,,,,
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Camping,Camping,2628,1280,1348,3679,2197,1482,5.25,1.4,SE,1.72,1.63
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Todos alojamientos,Todos,86898,68807,18091,128869,107469,21400,24.49,1.48,SE,1.56,5.94
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Turismo rural,Turismo rural,13060,12340,720,21576,20748,828,18.59,1.65,SE,1.68,0.03
2022,Septiembre,Otoño,,Mensual,2022-09,Segovia,Viviendas de uso turístico,Viviendas de uso turístico,6424,6333,91,12273,12137,136,13.56,1.91,SE,1.92,0.13
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Albergues,Albergues,507,501,6,856,850,6,6.06,1.69,SO,1.70,141.67
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Apartamentos turísticos,Apartamentos turísticos,839,731,108,2617,2185,432,17.19,3.12,SO,0.00,0.02
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Camping,Camping,4335,3907,428,10388,9612,776,8.25,2.4,SO,2.46,0.02
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Todos alojamientos,Todos,40070,35853,4217,72795,66311,6484,19.22,1.82,SO,1.85,15.72
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Turismo rural,Turismo rural,8873,8273,600,16707,15815,892,16.04,1.88,SO,1.91,0.03
2022,Septiembre,Otoño,,Mensual,2022-09,Soria,Viviendas de uso turístico,Viviendas de uso turístico,1264,1004,260,2754,2235,519,14.02,2.18,SO,2.23,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Albergues,Albergues,606,348,258,872,433,439,4.77,1.44,VA,1.24,1.68
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Apartamentos turísticos,Apartamentos turísticos,1235,1106,129,1887,1631,256,13.33,1.53,VA,1.47,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Camping,Camping,2426,528,1898,4053,1073,2980,10.51,1.67,VA,0.00,0.57
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Todos alojamientos,Todos,88068,69592,18476,143996,112649,31347,34.54,1.64,VA,1.62,6.10
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Turismo rural,Turismo rural,6776,5349,1427,9954,8173,1781,15.63,1.47,VA,1.53,5.73
2022,Septiembre,Otoño,,Mensual,2022-09,Valladolid,Viviendas de uso turístico,Viviendas de uso turístico,3564,2837,727,8395,6543,1852,27.69,2.36,VA,2.31,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Albergues,Albergues,510,217,293,510,217,293,11.29,1,ZA,1.00,0.74
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Apartamentos turísticos,Apartamentos turísticos,992,985,7,3056,3040,16,25.63,3.08,ZA,0.00,0.43
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Camping,Camping,1596,1164,432,2945,2334,611,3.19,1.85,ZA,2.01,0.01
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Todos alojamientos,Todos,45147,38435,6712,69412,60642,8770,21.42,1.54,ZA,1.58,9.03
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Turismo rural,Turismo rural,10437,9296,1141,17780,16502,1278,24.05,1.7,ZA,1.78,14.46
2022,Septiembre,Otoño,,Mensual,2022-09,Zamora,Viviendas de uso turístico,Viviendas de uso turístico,2699,2377,322,3817,3438,379,10.5,1.41,ZA,1.45,0.01
2018,Julio,,,Mensual,2018-07,Salamanca,Hoteles,,,,,,,,,,,,
2018,Julio,,,Mensual,2018-07,Palencia,Hoteles,,,,,,,,,,,,
2018,Julio,,,Mensual,2018-07,Segovia,Hoteles,,,,,,,,,,,,
2018,Julio,,,Mensual,2018-07,Soria,Hoteles,,,,,,,,,,,,
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Albergues,Albergues,390,364,26,677,651,26,7.13,1.74,AV,1.79,25.04
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Apartamentos turísticos,Apartamentos turísticos,1867,1798,69,2548,2396,152,10.39,1.36,AV,1.33,0.03
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Camping,Camping,3981,3916,65,7508,7399,109,4.74,1.89,AV,1.89,0.11
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Todos alojamientos,Todos,76312,69563,6749,126507,115354,11153,19.13,1.66,AV,1.66,17.09
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Turismo rural,Turismo rural,15109,14480,629,29897,28655,1242,15.27,1.98,AV,1.98,0.05
2022,Octubre,Otoño,,Mensual,2022-10,Ávila,Viviendas de uso turístico,Viviendas de uso turístico,7173,7164,9,14613,14577,36,13.89,2.04,AV,2.03,1.62
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Albergues,Albergues,6275,3228,3047,8809,5325,3484,16.95,1.4,BU,1.65,1.75
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Apartamentos turísticos,Apartamentos turísticos,5103,3833,1270,8506,6562,1944,32.32,1.67,BU,1.71,5.17
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Camping,Camping,3745,1026,2719,7488,3092,4396,6.83,2,BU,3.01,1.14
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Todos alojamientos,Todos,129764,91958,37806,200803,150270,50533,30.36,1.55,BU,1.63,3.97
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Turismo rural,Turismo rural,14430,11695,2735,27345,23800,3545,21.35,1.9,BU,2.04,8.70
2022,Octubre,Otoño,,Mensual,2022-10,Burgos,Viviendas de uso turístico,Viviendas de uso turístico,4337,3617,720,8057,6927,1130,22.15,1.86,BU,1.92,0.01
2022,Octubre,Otoño,,Mensual,2022-10,León,Albergues,Albergues,12331,5022,7309,14541,6023,8518,22.8,1.18,LE,1.20,0.82
2022,Octubre,Otoño,,Mensual,2022-10,León,Apartamentos turísticos,Apartamentos turísticos,3920,3480,440,8484,7674,810,28.6,2.16,LE,2.21,0.02
2022,Octubre,Otoño,,Mensual,2022-10,León,Camping,Camping,925,803,122,2157,1907,250,3.05,2.33,LE,0.00,0.02
2022,Octubre,Otoño,,Mensual,2022-10,León,Todos alojamientos,Todos,117364,83610,33754,184237,139835,44402,26.18,1.57,LE,1.67,4.14
2022,Octubre,Otoño,,Mensual,2022-10,León,Turismo rural,Turismo rural,11769,8219,3550,21772,17705,4067,17.7,1.85,LE,2.15,4.99
2022,Octubre,Otoño,,Mensual,2022-10,León,Viviendas de uso turístico,Viviendas de uso turístico,3421,3154,267,6930,6634,296,10.96,2.03,LE,2.10,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Albergues,Albergues,2838,897,1941,2846,905,1941,16,1,PA,1.01,466.25
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Apartamentos turísticos,Apartamentos turísticos,611,502,109,2066,1846,220,34.86,3.38,PA,0.00,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Camping,Camping,189,186,3,203,198,5,0.7,1.07,PA,1.06,66.00
2018,Agosto,,,Mensual,2018-08,Burgos,Hoteles,,,,,,,,,,,,
2018,Agosto,,,Mensual,2018-08,Ávila,Hoteles,,,,,,,,,,,,
2018,Agosto,,,Mensual,2018-08,León,Hoteles,,,,,,,,,,,,
2018,Agosto,,,Mensual,2018-08,Salamanca,Hoteles,,,,,,,,,,,,
2018,Agosto,,,Mensual,2018-08,Zamora,Hoteles,,,,,,,,,,,,
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Todos alojamientos,Todos,38510,30037,8473,67385,55970,11415,29.79,1.75,PA,1.86,6.61
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Turismo rural,Turismo rural,6586,5645,941,12820,11470,1350,19.42,1.95,PA,2.03,0.01
2022,Octubre,Otoño,,Mensual,2022-10,Palencia,Viviendas de uso turístico,Viviendas de uso turístico,759,717,42,1518,1476,42,20,2,PA,0.00,0.04
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Albergues,Albergues,477,240,237,741,385,356,6.88,1.55,SA,1.60,1.62
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Apartamentos turísticos,Apartamentos turísticos,4608,3480,1128,10311,7618,2693,17.1,2.24,SA,2.19,6.75
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Camping,Camping,3037,693,2344,5691,1180,4511,4.87,1.87,SA,0.00,0.50
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Todos alojamientos,Todos,114705,81021,33684,211272,154058,57214,30.72,1.84,SA,1.90,4.57
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Turismo rural,Turismo rural,10268,9420,848,22326,20711,1615,17.67,2.17,SA,2.20,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Salamanca,Viviendas de uso turístico,Viviendas de uso turístico,4349,3233,1116,11078,7613,3465,25.92,2.55,SA,2.35,6.82
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Albergues,Albergues,2260,2260,0,4432,4432,0,14.04,1.96,SE,1.96,
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Apartamentos turísticos,Apartamentos turísticos,5532,4191,1341,9387,7790,1597,27.23,1.7,SE,1.86,5.81
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Camping,Camping,1176,872,304,2201,1745,456,4.63,1.87,SE,0.00,0.01
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Todos alojamientos,Todos,92437,76646,15791,141839,121380,20459,28.44,1.53,SE,1.58,7.69
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Turismo rural,Turismo rural,15201,14469,732,26071,24953,1118,22.01,1.72,SE,1.72,0.03
2022,Octubre,Otoño,,Mensual,2022-10,Segovia,Viviendas de uso turístico,Viviendas de uso turístico,8048,7929,119,15466,15278,188,18.28,1.92,SE,1.93,0.13
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Albergues,Albergues,691,675,16,1318,1302,16,12.13,1.91,SO,0.00,0.08
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Apartamentos turísticos,Apartamentos turísticos,1215,1152,63,3427,3232,195,21.94,2.82,SO,2.81,0.05
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Camping,Camping,2909,2778,131,7357,7156,201,8.91,2.53,SO,2.58,0.05
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Todos alojamientos,Todos,42219,38703,3516,77447,72509,4938,22.59,1.83,SO,1.87,20.62
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Turismo rural,Turismo rural,10160,9186,974,19652,18370,1282,18.28,1.93,SO,2.00,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Soria,Viviendas de uso turístico,Viviendas de uso turístico,1308,1167,141,3100,2677,423,17.21,2.37,SO,2.29,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Albergues,Albergues,1758,1177,581,2861,1750,1111,16.03,1.63,VA,1.49,0.00
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Apartamentos turísticos,Apartamentos turísticos,1639,1497,142,2232,1865,367,16.6,1.36,VA,1.25,0.01
2018,Septiembre,,,Mensual,2018-09,Ávila,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,León,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,Segovia,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,Burgos,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,León,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,Palencia,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,Salamanca,Hoteles,,,,,,,,,,,,
2018,Septiembre,,,Mensual,2018-09,Segovia,Hoteles,,,,,,,,,,,,
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Camping,Camping,1768,411,1357,2531,784,1747,7.69,1.43,VA,1.91,577.75
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Todos alojamientos,Todos,88819,70820,17999,150336,119951,30385,35.04,1.69,VA,1.69,6.66
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Turismo rural,Turismo rural,8061,6298,1763,11990,9323,2667,17.89,1.49,VA,1.48,5.29
2022,Octubre,Otoño,,Mensual,2022-10,Valladolid,Viviendas de uso turístico,Viviendas de uso turístico,2500,2088,412,5421,3865,1556,16.37,2.17,VA,1.85,0.01
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Albergues,Albergues,487,168,319,487,168,319,14.85,1,ZA,1.00,0.53
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Apartamentos turísticos,Apartamentos turísticos,545,482,63,750,687,63,8.12,1.38,ZA,1.43,10.90
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Camping,Camping,336,250,86,650,527,123,1.9,1.93,ZA,2.11,6.13
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Todos alojamientos,Todos,41588,36862,4726,70120,63325,6795,26.55,1.69,ZA,1.72,13.40
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Turismo rural,Turismo rural,11909,10919,990,19252,18166,1086,24.34,1.62,ZA,1.66,0.02
2022,Octubre,Otoño,,Mensual,2022-10,Zamora,Viviendas de uso turístico,Viviendas de uso turístico,3005,2896,109,5583,5393,190,17.1,1.86,ZA,1.86,0.05
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Albergues,Albergues,408,389,19,683,664,19,5.04,1.67,AV,1.71,34.95
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Apartamentos turísticos,Apartamentos turísticos,1140,1140,0,2405,2405,0,10.59,2.11,AV,2.11,
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Camping,Camping,2824,2811,13,5603,5566,37,4.27,1.98,AV,1.98,0.43
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Todos alojamientos,Todos,60967,56899,4068,94202,87360,6842,15.62,1.55,AV,1.54,21.47
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Turismo rural,Turismo rural,13882,13422,460,22208,21498,710,11.87,1.6,AV,1.60,0.05
2022,Noviembre,Otoño,,Mensual,2022-11,Ávila,Viviendas de uso turístico,Viviendas de uso turístico,4743,4743,0,8360,8360,0,9.46,1.76,AV,1.76,
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Albergues,Albergues,1900,1565,335,2220,1878,342,4.6,1.17,BU,1.20,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Apartamentos turísticos,Apartamentos turísticos,3633,3110,523,5839,4680,1159,22.32,1.61,BU,1.50,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Camping,Camping,1906,482,1424,2062,626,1436,1.9,1.08,BU,1.30,439.61
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Todos alojamientos,Todos,99160,79423,19737,145699,121031,24668,23.24,1.47,BU,1.52,6.13
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Turismo rural,Turismo rural,9310,8772,538,15975,15236,739,14.04,1.72,BU,1.74,0.03
2022,Noviembre,Otoño,,Mensual,2022-11,Burgos,Viviendas de uso turístico,Viviendas de uso turístico,3910,3562,348,8632,7739,893,24.73,2.21,BU,2.17,0.02
2022,Noviembre,Otoño,,Mensual,2022-11,León,Albergues,Albergues,4021,2166,1855,4802,2702,2100,7.14,1.19,LE,1.25,1.46
2018,Octubre,,,Mensual,2018-10,Burgos,Hoteles,,,,,,,,,,,,
2018,Octubre,,,Mensual,2018-10,Segovia,Hoteles,,,,,,,,,,,,
2018,Octubre,,,Mensual,2018-10,Palencia,Hoteles,,,,,,,,,,,,
2018,Octubre,,,Mensual,2018-10,Soria,Hoteles,,,,,,,,,,,,
2022,Noviembre,Otoño,,Mensual,2022-11,León,Apartamentos turísticos,Apartamentos turísticos,4254,3518,736,7327,6065,1262,25.91,1.72,LE,1.72,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,León,Camping,Camping,166,166,0,519,519,0,0.68,3.13,LE,3.13,
2022,Noviembre,Otoño,,Mensual,2022-11,León,Todos alojamientos,Todos,77713,64562,13151,122970,102859,20111,18.82,1.58,LE,1.59,7.82
2022,Noviembre,Otoño,,Mensual,2022-11,León,Turismo rural,Turismo rural,7023,6502,521,11659,11042,617,10.92,1.66,LE,1.70,0.02
2022,Noviembre,Otoño,,Mensual,2022-11,León,Viviendas de uso turístico,Viviendas de uso turístico,2554,2259,295,5039,4361,678,9.65,1.97,LE,1.93,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Albergues,Albergues,1540,489,1051,1640,588,1052,8.42,1.06,PA,1.20,559.47
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Apartamentos turísticos,Apartamentos turísticos,275,275,0,556,556,0,10.84,2.02,PA,2.02,
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Camping,Camping,0,0,0,0,0,0,0,0,PA,,
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Todos alojamientos,Todos,27097,23142,3955,44382,38915,5467,22.52,1.64,PA,1.68,9.84
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Turismo rural,Turismo rural,3041,2674,367,5686,5207,479,11.07,1.87,PA,1.95,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,Palencia,Viviendas de uso turístico,Viviendas de uso turístico,128,121,7,413,406,7,3.75,3.23,PA,3.36,58.00
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Albergues,Albergues,800,554,246,1237,873,364,14.86,1.55,SA,1.58,3.55
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Apartamentos turísticos,Apartamentos turísticos,5794,4383,1411,10408,7689,2719,17.18,1.8,SA,1.75,5.45
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Camping,Camping,1448,181,1267,2361,281,2080,3.26,1.63,SA,1.55,221.78
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Todos alojamientos,Todos,79655,60860,18795,136927,106891,30036,24.2,1.72,SA,1.76,5.69
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Turismo rural,Turismo rural,5650,5188,462,10269,9115,1154,9.55,1.82,SA,1.76,0.02
2022,Noviembre,Otoño,,Mensual,2022-11,Salamanca,Viviendas de uso turístico,Viviendas de uso turístico,5111,3729,1382,11692,8557,3135,27.52,2.29,SA,2.29,6.19
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Albergues,Albergues,596,596,0,1268,1268,0,5.86,2.13,SE,0.00,
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Apartamentos turísticos,Apartamentos turísticos,1641,1522,119,4013,3815,198,12.85,2.45,SE,2.51,0.03
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Camping,Camping,933,861,72,2578,2445,133,5.6,2.76,SE,0.00,0.03
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Todos alojamientos,Todos,73571,68614,4957,109733,101393,8340,23.97,1.49,SE,1.48,20.45
2018,Noviembre,,,Mensual,2018-11,Ávila,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Valladolid,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Burgos,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,León,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Palencia,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Salamanca,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Segovia,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Soria,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Valladolid,Hoteles,,,,,,,,,,,,
2018,Noviembre,,,Mensual,2018-11,Zamora,Hoteles,,,,,,,,,,,,
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Turismo rural,Turismo rural,14602,14200,402,26134,25535,599,24.07,1.79,SE,1.80,0.06
2022,Noviembre,Otoño,,Mensual,2022-11,Segovia,Viviendas de uso turístico,Viviendas de uso turístico,4876,4876,0,9179,9179,0,13.45,1.88,SE,1.88,
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Albergues,Albergues,887,887,0,2029,2029,0,14.97,2.29,SO,0.00,
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Apartamentos turísticos,Apartamentos turísticos,1050,1024,26,3224,3155,69,21.07,3.07,SO,3.08,0.12
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Camping,Camping,175,140,35,452,332,120,1.18,2.58,SO,2.37,9.49
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Todos alojamientos,Todos,26399,24804,1595,51662,48416,3246,18.27,1.96,SO,1.95,30.35
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Turismo rural,Turismo rural,6797,6683,114,13616,13391,225,13.51,2,SO,2.00,0.12
2022,Noviembre,Otoño,,Mensual,2022-11,Soria,Viviendas de uso turístico,Viviendas de uso turístico,491,294,197,1570,720,850,8.97,3.2,SO,2.45,3.65
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Albergues,Albergues,1108,1066,42,1911,1762,149,16.08,1.72,VA,1.65,0.04
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Apartamentos turísticos,Apartamentos turísticos,752,752,0,1504,1504,0,10.57,2,VA,0.00,
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Camping,Camping,784,151,633,1008,246,762,3.17,1.29,VA,1.63,0.39
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Todos alojamientos,Todos,77862,65448,12414,125286,105678,19608,30.99,1.61,VA,1.61,8.51
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Turismo rural,Turismo rural,5220,4871,349,7327,6951,376,11.89,1.4,VA,1.43,0.02
2022,Noviembre,Otoño,,Mensual,2022-11,Valladolid,Viviendas de uso turístico,Viviendas de uso turístico,2200,1745,455,3914,3034,880,15.2,1.78,VA,1.74,0.01
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Albergues,Albergues,240,85,155,243,85,158,9.05,1.01,ZA,1.00,0.55
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Apartamentos turísticos,Apartamentos turísticos,464,464,0,808,808,0,7.71,1.74,ZA,1.74,
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Camping,Camping,98,83,15,198,183,15,0.55,2.02,ZA,2.20,12.20
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Todos alojamientos,Todos,25395,23233,2162,38406,35319,3087,15.08,1.51,ZA,1.52,16.34
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Turismo rural,Turismo rural,4762,4492,270,8174,7841,333,11.91,1.72,ZA,1.75,0.03
2022,Noviembre,Otoño,,Mensual,2022-11,Zamora,Viviendas de uso turístico,Viviendas de uso turístico,1245,1223,22,2118,2075,43,6,1.7,ZA,1.70,0.09
2022,Diciembre,Invierno,,Mensual,2022-12,Ávila,Albergues,Albergues,119,118,1,202,200,2,2.77,1.7,AV,1.69,200.00
